"subject_no" "activity" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAccMag-mean()" "fBodyAccMag-std()"
27 "LAYING" -0.16691476 -0.32814898 -0.16691476 -0.32814898 -0.41358382 -0.4010266 -0.23300465 -0.45869311 -0.63035625 -0.6723302 -0.31547164 -0.43947164
27 "LAYING" -0.1626946 -0.30362035 -0.1626946 -0.30362035 -0.43536301 -0.4180285 -0.20716381 -0.51387472 -0.6647182 -0.68497316 -0.30091736 -0.4130333
27 "LAYING" -0.14108297 -0.36725698 -0.14108297 -0.36725698 -0.49439055 -0.58126627 -0.34392865 -0.65267214 -0.71813961 -0.74348526 -0.3806476 -0.45773754
28 "LAYING" -0.89123135 -0.90940849 -0.89123135 -0.90940849 -0.91703189 -0.904512 -0.86195961 -0.85379377 -0.88146961 -0.86680492 -0.90142741 -0.92741726
28 "LAYING" -0.86457647 -0.8487158 -0.86457647 -0.8487158 -0.95163214 -0.94320716 -0.79113383 -0.70324266 -0.92629287 -0.90110581 -0.89465754 -0.84996959
28 "LAYING" -0.86204991 -0.85083428 -0.86204991 -0.85083428 -0.95320082 -0.96064525 -0.79027571 -0.70912735 -0.93378442 -0.94030231 -0.8952087 -0.85237727
28 "LAYING" -0.90558202 -0.89765859 -0.90558202 -0.89765859 -0.95049455 -0.94639412 -0.87271353 -0.89838063 -0.94417239 -0.94814686 -0.91082857 -0.90542048
28 "LAYING" -0.91291867 -0.91017702 -0.91291867 -0.91017702 -0.95571839 -0.95049239 -0.8971281 -0.89412466 -0.96126192 -0.95752635 -0.91192648 -0.92199561
28 "LAYING" -0.94464581 -0.94070019 -0.94464581 -0.94070019 -0.97562665 -0.97213034 -0.94608053 -0.94602005 -0.97914557 -0.97884608 -0.95449666 -0.94166441
28 "LAYING" -0.96122196 -0.96058455 -0.96122196 -0.96058455 -0.98791785 -0.99121647 -0.96060756 -0.96970587 -0.98879359 -0.99059409 -0.97335972 -0.95909039
28 "LAYING" -0.96484471 -0.96669389 -0.96484471 -0.96669389 -0.98727001 -0.98855806 -0.96669059 -0.97197589 -0.98880811 -0.98766405 -0.97124065 -0.96809837
28 "LAYING" -0.95326552 -0.92399978 -0.95326552 -0.92399978 -0.97241404 -0.95771917 -0.93794715 -0.89729007 -0.97249387 -0.95910257 -0.93537224 -0.92860194
28 "LAYING" -0.93861787 -0.92428848 -0.93861787 -0.92428848 -0.95534123 -0.95424842 -0.91017563 -0.88772368 -0.95727853 -0.95789585 -0.92949261 -0.93197893
28 "LAYING" -0.95792864 -0.95333266 -0.95792864 -0.95333266 -0.96753759 -0.96400001 -0.92674837 -0.90936384 -0.96853162 -0.96843802 -0.95285376 -0.95974563
28 "LAYING" -0.96947523 -0.95136544 -0.96947523 -0.95136544 -0.98135304 -0.97517424 -0.94679774 -0.90931951 -0.98209503 -0.97553849 -0.95775928 -0.95419612
28 "LAYING" -0.96986089 -0.95160665 -0.96986089 -0.95160665 -0.97265024 -0.96169351 -0.94694137 -0.90914144 -0.97484905 -0.96857236 -0.95680384 -0.95502139
28 "LAYING" -0.97420956 -0.96425828 -0.97420956 -0.96425828 -0.97259754 -0.96484951 -0.95111095 -0.94111663 -0.97458915 -0.97190681 -0.9628944 -0.96956876
28 "LAYING" -0.98357912 -0.9739931 -0.98357912 -0.9739931 -0.98739871 -0.98321782 -0.97430406 -0.96524537 -0.98879651 -0.9818073 -0.9752056 -0.97615144
28 "LAYING" -0.97664709 -0.95930424 -0.97664709 -0.95930424 -0.97585356 -0.96227492 -0.96582402 -0.9287672 -0.97913095 -0.96145864 -0.96449122 -0.96152402
28 "LAYING" -0.95383112 -0.94353011 -0.95383112 -0.94353011 -0.94481486 -0.94742296 -0.92158843 -0.89233338 -0.95353089 -0.95095689 -0.9387644 -0.9542389
28 "LAYING" -0.94689746 -0.95228185 -0.94689746 -0.95228185 -0.95256661 -0.94944317 -0.92659814 -0.90511947 -0.96026436 -0.95689718 -0.94755577 -0.96168107
28 "LAYING" -0.95969755 -0.96712807 -0.95969755 -0.96712807 -0.98243583 -0.98183952 -0.96803221 -0.96559954 -0.98493568 -0.98240861 -0.97426323 -0.96715478
28 "LAYING" -0.97665289 -0.98123544 -0.97665289 -0.98123544 -0.99310794 -0.99493833 -0.98539644 -0.98109217 -0.99406097 -0.99452206 -0.98689362 -0.97980535
28 "LAYING" -0.98694323 -0.98799174 -0.98694323 -0.98799174 -0.99249484 -0.99224543 -0.99069121 -0.99276491 -0.99589182 -0.99669015 -0.9871989 -0.98940369
28 "LAYING" -0.90364969 -0.89503264 -0.90364969 -0.89503264 -0.97279935 -0.96546379 -0.89640983 -0.9286049 -0.96761918 -0.96484829 -0.90578908 -0.90439201
28 "LAYING" -0.94974367 -0.93686853 -0.94974367 -0.93686853 -0.98356292 -0.9846111 -0.909811 -0.95289276 -0.98201736 -0.98328222 -0.96188575 -0.93403647
28 "LAYING" -0.98385742 -0.98603516 -0.98385742 -0.98603516 -0.98610681 -0.98795568 -0.9279715 -0.94359535 -0.98715998 -0.98806008 -0.98506043 -0.98786194
28 "LAYING" -0.98235832 -0.98927691 -0.98235832 -0.98927691 -0.98877286 -0.9898563 -0.95925695 -0.95738602 -0.98808196 -0.99161204 -0.98921914 -0.98996337
28 "LAYING" -0.97495185 -0.98445289 -0.97495185 -0.98445289 -0.98832681 -0.98732327 -0.95910502 -0.9652255 -0.98530675 -0.9891739 -0.98637485 -0.9845593
28 "LAYING" -0.9726766 -0.98008421 -0.9726766 -0.98008421 -0.98475086 -0.98411919 -0.94921191 -0.965366 -0.98432855 -0.98722955 -0.98228155 -0.980707
28 "LAYING" -0.97392131 -0.97470209 -0.97392131 -0.97470209 -0.98030591 -0.97980789 -0.953016 -0.96126937 -0.98048888 -0.98322389 -0.97494875 -0.97736765
28 "LAYING" -0.95807373 -0.95623395 -0.95807373 -0.95623395 -0.97474824 -0.97921987 -0.94294589 -0.95661381 -0.97496566 -0.98114692 -0.96515762 -0.95707598
28 "LAYING" -0.95167769 -0.9505468 -0.95167769 -0.9505468 -0.97626537 -0.97906505 -0.94398628 -0.94611797 -0.97533284 -0.97880645 -0.95972117 -0.95213756
28 "LAYING" -0.87771787 -0.75892263 -0.87771787 -0.75892263 -0.93410704 -0.88443284 -0.85219949 -0.75308401 -0.94074286 -0.91247176 -0.84638842 -0.75746375
28 "LAYING" -0.80273483 -0.7783547 -0.80273483 -0.7783547 -0.90938452 -0.88911037 -0.77259437 -0.77060668 -0.91696104 -0.9163076 -0.78905503 -0.80591922
28 "LAYING" -0.79501995 -0.7979586 -0.79501995 -0.7979586 -0.91277225 -0.91420326 -0.76666779 -0.74289282 -0.9059924 -0.91448696 -0.83180741 -0.81129045
28 "LAYING" -0.8197413 -0.78321355 -0.8197413 -0.78321355 -0.89839571 -0.87048725 -0.74306185 -0.68216652 -0.89012484 -0.88051286 -0.77333626 -0.82173598
28 "LAYING" -0.85003238 -0.81024781 -0.85003238 -0.81024781 -0.91487093 -0.87307668 -0.68074051 -0.58254978 -0.89713297 -0.87817053 -0.8139339 -0.83663152
28 "LAYING" -0.8668874 -0.83843709 -0.8668874 -0.83843709 -0.93873109 -0.93557205 -0.72456213 -0.61518358 -0.9183847 -0.90911224 -0.86214786 -0.8502607
28 "LAYING" -0.84973261 -0.85203275 -0.84973261 -0.85203275 -0.93204499 -0.94288048 -0.80585624 -0.81095022 -0.92425083 -0.91632068 -0.87072543 -0.86414038
28 "LAYING" -0.84453593 -0.84247217 -0.84453593 -0.84247217 -0.92126068 -0.93272187 -0.81944111 -0.78497702 -0.92287378 -0.91828224 -0.86403301 -0.85468797
28 "LAYING" -0.8785022 -0.86560352 -0.8785022 -0.86560352 -0.92518709 -0.92249041 -0.81410234 -0.7464057 -0.93354224 -0.93779139 -0.88647184 -0.87463756
28 "LAYING" -0.74983702 -0.71367876 -0.74983702 -0.71367876 -0.88421604 -0.87837291 -0.69814249 -0.60249468 -0.89395983 -0.89015001 -0.80527594 -0.71643037
28 "LAYING" -0.63176052 -0.71827856 -0.63176052 -0.71827856 -0.81156734 -0.84788013 -0.6470045 -0.61987663 -0.84537368 -0.8577444 -0.74557099 -0.74676213
28 "LAYING" -0.71281418 -0.68084213 -0.71281418 -0.68084213 -0.79806681 -0.76983661 -0.69507004 -0.73843963 -0.83718081 -0.83679908 -0.706352 -0.71597317
28 "LAYING" -0.81308114 -0.78518072 -0.81308114 -0.78518072 -0.86124332 -0.77194221 -0.76262058 -0.78583021 -0.87581582 -0.85552809 -0.78375068 -0.81842214
28 "LAYING" -0.77978043 -0.70696618 -0.77978043 -0.70696618 -0.94822488 -0.91211269 -0.9207235 -0.8962765 -0.96358878 -0.94699176 -0.82629101 -0.70176856
28 "LAYING" -0.94894308 -0.90866354 -0.94894308 -0.90866354 -0.98693298 -0.99157671 -0.96378056 -0.970865 -0.99186593 -0.99207758 -0.92594252 -0.9128422
28 "LAYING" -0.97435856 -0.98116306 -0.97435856 -0.98116306 -0.98820508 -0.98713162 -0.97856908 -0.97622435 -0.99223571 -0.98677966 -0.9802572 -0.98362374
28 "LAYING" -0.98416346 -0.98382825 -0.98416346 -0.98382825 -0.98702486 -0.98647004 -0.98786048 -0.97870881 -0.99235103 -0.98649752 -0.98388652 -0.98521312
28 "LAYING" -0.98556399 -0.97685504 -0.98556399 -0.97685504 -0.98810357 -0.99019653 -0.98687666 -0.97373039 -0.99364057 -0.99437281 -0.98162389 -0.97655949
28 "LAYING" -0.94938388 -0.9388313 -0.94938388 -0.9388313 -0.9873536 -0.99084697 -0.97333696 -0.9673468 -0.99120323 -0.99114292 -0.96548016 -0.93521402
28 "LAYING" -0.9511851 -0.9398686 -0.9511851 -0.9398686 -0.99019575 -0.99293535 -0.97207879 -0.97977609 -0.9931538 -0.99178492 -0.96860033 -0.93547992
28 "LAYING" -0.98325878 -0.98803932 -0.98325878 -0.98803932 -0.99111242 -0.99148847 -0.98451786 -0.98664763 -0.9938052 -0.99373538 -0.98808471 -0.98883457
28 "LAYING" -0.97852166 -0.98327694 -0.97852166 -0.98327694 -0.98550821 -0.98916438 -0.98737927 -0.98605766 -0.9896704 -0.99049369 -0.98234029 -0.98546673
28 "LAYING" -0.98156963 -0.98251146 -0.98156963 -0.98251146 -0.98711425 -0.98916594 -0.984531 -0.9814635 -0.98870222 -0.98774251 -0.9835752 -0.98345142
28 "LAYING" -0.99073545 -0.98877929 -0.99073545 -0.98877929 -0.99050199 -0.99069072 -0.98046223 -0.95523613 -0.989445 -0.98248988 -0.98581088 -0.99198051
28 "LAYING" -0.97321254 -0.95747442 -0.97321254 -0.95747442 -0.97894746 -0.97502362 -0.97447654 -0.95553633 -0.98398219 -0.98129605 -0.96578949 -0.95841625
28 "LAYING" -0.96127942 -0.96265058 -0.96127942 -0.96265058 -0.9678224 -0.9703982 -0.97401199 -0.98001417 -0.98088066 -0.98644599 -0.96010348 -0.96900109
28 "LAYING" -0.97478512 -0.97266969 -0.97478512 -0.97266969 -0.97702918 -0.97455095 -0.97815599 -0.9808115 -0.98531267 -0.98796231 -0.97104873 -0.97689544
28 "LAYING" -0.96921294 -0.9590115 -0.96921294 -0.9590115 -0.96721495 -0.94765584 -0.96942301 -0.96296823 -0.97753152 -0.97306963 -0.95601261 -0.96618053
28 "LAYING" -0.9574016 -0.95441465 -0.9574016 -0.95441465 -0.95194063 -0.93783315 -0.96103806 -0.9447773 -0.96339039 -0.95472763 -0.94855418 -0.96432882
28 "LAYING" -0.95750647 -0.95275028 -0.95750647 -0.95275028 -0.95299124 -0.93511042 -0.95964678 -0.9312798 -0.96266383 -0.94673135 -0.94178566 -0.96698791
28 "LAYING" -0.93774488 -0.93058818 -0.93774488 -0.93058818 -0.92246377 -0.91491127 -0.93127804 -0.90952641 -0.93857759 -0.93095677 -0.91170818 -0.95423653
28 "LAYING" -0.90493791 -0.91362905 -0.90493791 -0.91362905 -0.90597216 -0.89625783 -0.91537021 -0.90137 -0.92848111 -0.92779797 -0.88651854 -0.94692749
28 "LAYING" -0.91545308 -0.8979262 -0.91545308 -0.8979262 -0.928474 -0.88104059 -0.94181703 -0.91234636 -0.95339567 -0.93739082 -0.88183328 -0.92341169
28 "LAYING" -0.76499554 -0.75167545 -0.76499554 -0.75167545 -0.93890897 -0.93162401 -0.80830883 -0.87620457 -0.95213943 -0.93588964 -0.77628931 -0.77626629
28 "LAYING" -0.89218828 -0.8662437 -0.89218828 -0.8662437 -0.96161573 -0.97060335 -0.86973755 -0.89624358 -0.97110479 -0.97265365 -0.91206663 -0.86526717
28 "LAYING" -0.92473973 -0.91067474 -0.92473973 -0.91067474 -0.97033044 -0.97771377 -0.91376625 -0.9317549 -0.9795623 -0.98506657 -0.93694381 -0.91086556
28 "LAYING" -0.91826264 -0.92293144 -0.91826264 -0.92293144 -0.96906578 -0.97641123 -0.94371244 -0.94816337 -0.98256975 -0.98731106 -0.94309451 -0.92380821
28 "LAYING" -0.95086148 -0.9555881 -0.95086148 -0.9555881 -0.96684435 -0.97488678 -0.96442583 -0.96465915 -0.98173253 -0.98487606 -0.9574364 -0.96024749
28 "LAYING" -0.9539995 -0.94262712 -0.9539995 -0.94262712 -0.97266306 -0.97373445 -0.95740153 -0.95575675 -0.98443354 -0.98522686 -0.95129991 -0.94567578
28 "LAYING" -0.96734152 -0.93842401 -0.96734152 -0.93842401 -0.9837559 -0.9792997 -0.96622557 -0.95265412 -0.99036887 -0.98816542 -0.95546294 -0.93835847
28 "LAYING" -0.97417752 -0.97287768 -0.97417752 -0.97287768 -0.99163229 -0.99476851 -0.98000674 -0.97202676 -0.99438172 -0.99357136 -0.98334201 -0.97056725
28 "LAYING" -0.97132234 -0.97382909 -0.97132234 -0.97382909 -0.98854128 -0.9888723 -0.98077129 -0.97154425 -0.99446389 -0.99416869 -0.97969692 -0.9734397
28 "LAYING" -0.97612146 -0.97926203 -0.97612146 -0.97926203 -0.97535962 -0.97436662 -0.98336736 -0.98156632 -0.98988919 -0.991025 -0.97746549 -0.98265593
28 "LAYING" -0.97164693 -0.98003617 -0.97164693 -0.98003617 -0.97352924 -0.9734486 -0.97894121 -0.97858157 -0.9870205 -0.99166226 -0.97636501 -0.9847783
28 "LAYING" -0.96358324 -0.96181051 -0.96358324 -0.96181051 -0.98422241 -0.98186653 -0.96968471 -0.96094175 -0.98532069 -0.98656018 -0.96608053 -0.9641304
28 "LAYING" -0.96113973 -0.95725589 -0.96113973 -0.95725589 -0.98375499 -0.984771 -0.96494155 -0.95745457 -0.98372112 -0.98390017 -0.96707554 -0.95752754
28 "LAYING" -0.97300944 -0.96893019 -0.97300944 -0.96893019 -0.98195341 -0.98634318 -0.97473319 -0.96430127 -0.98759185 -0.98544616 -0.96775946 -0.97340299
28 "LAYING" -0.98179947 -0.98038 -0.98179947 -0.98038 -0.98380511 -0.98579772 -0.98457015 -0.97574726 -0.99097726 -0.98879945 -0.97953547 -0.98292862
28 "LAYING" -0.98328462 -0.98715444 -0.98328462 -0.98715444 -0.98329121 -0.98572477 -0.98644464 -0.98474582 -0.99136125 -0.9927106 -0.98330091 -0.99134472
28 "LAYING" -0.98410841 -0.98860468 -0.98410841 -0.98860468 -0.98428933 -0.98853179 -0.98531222 -0.98405983 -0.9917823 -0.99350808 -0.98723947 -0.99039325
28 "LAYING" -0.98694015 -0.98830219 -0.98694015 -0.98830219 -0.9846551 -0.98907092 -0.98604397 -0.98707013 -0.9917973 -0.99260448 -0.98547825 -0.99141142
28 "LAYING" -0.98076134 -0.97912061 -0.98076134 -0.97912061 -0.98054747 -0.98268201 -0.98443937 -0.98587828 -0.98977387 -0.99147186 -0.97713381 -0.98267832
28 "LAYING" -0.97340761 -0.97278283 -0.97340761 -0.97278283 -0.96962882 -0.96811631 -0.97994737 -0.97872443 -0.98374704 -0.98114356 -0.97019728 -0.97768304
28 "LAYING" -0.9606485 -0.95638378 -0.9606485 -0.95638378 -0.96092469 -0.9646967 -0.96056402 -0.94715591 -0.97382356 -0.97019087 -0.95707601 -0.9616061
28 "LAYING" -0.9343494 -0.93586093 -0.9343494 -0.93586093 -0.94785292 -0.95482967 -0.93627064 -0.93153907 -0.96361077 -0.96260628 -0.93327442 -0.94628551
28 "LAYING" -0.92082807 -0.92417047 -0.92082807 -0.92417047 -0.94320759 -0.94990829 -0.92933136 -0.91593402 -0.96475827 -0.96356015 -0.92577735 -0.93388535
28 "LAYING" -0.89614281 -0.87534393 -0.89614281 -0.87534393 -0.97643755 -0.97701944 -0.6827787 -0.73454661 -0.96192478 -0.9532861 -0.88874968 -0.88641083
28 "LAYING" -0.96763131 -0.96863335 -0.96763131 -0.96863335 -0.98851826 -0.98248043 -0.85577498 -0.80781615 -0.97912636 -0.96338218 -0.97642092 -0.9681226
28 "LAYING" -0.96647841 -0.94634777 -0.96647841 -0.94634777 -0.98686661 -0.98253056 -0.93911632 -0.90717958 -0.97713785 -0.96262 -0.96835216 -0.94333087
28 "LAYING" -0.96103255 -0.94696943 -0.96103255 -0.94696943 -0.98775108 -0.98292543 -0.95759757 -0.91005394 -0.97974999 -0.96104707 -0.97306316 -0.94256632
28 "LAYING" -0.98103583 -0.97568845 -0.98103583 -0.97568845 -0.99523613 -0.99697042 -0.9781981 -0.98869877 -0.99663038 -0.99606077 -0.98318334 -0.97424261
28 "LAYING" -0.99363268 -0.99289216 -0.99363268 -0.99289216 -0.9958004 -0.99675393 -0.98617595 -0.98974218 -0.99724974 -0.99825814 -0.99531884 -0.99137802
28 "LAYING" -0.99749809 -0.99769191 -0.99749809 -0.99769191 -0.99550473 -0.99516585 -0.99295546 -0.99502029 -0.99801919 -0.99828902 -0.99700575 -0.99787096
28 "LAYING" -0.99751093 -0.99409808 -0.99751093 -0.99409808 -0.99411688 -0.99073433 -0.99586367 -0.99719128 -0.99842251 -0.99873686 -0.99303167 -0.99498428
28 "LAYING" -0.99439524 -0.99096426 -0.99439524 -0.99096426 -0.99527436 -0.99157069 -0.99203276 -0.97748291 -0.99676206 -0.99539948 -0.99156578 -0.99093943
28 "LAYING" -0.99026365 -0.99255676 -0.99026365 -0.99255676 -0.99684586 -0.99799097 -0.98743412 -0.97705026 -0.9954688 -0.9939239 -0.99501523 -0.99107638
28 "LAYING" -0.99089557 -0.99407706 -0.99089557 -0.99407706 -0.9951878 -0.99582662 -0.98976167 -0.98408064 -0.99508428 -0.99265628 -0.99405383 -0.99408756
28 "LAYING" -0.97679547 -0.95020005 -0.97679547 -0.95020005 -0.98452964 -0.98199401 -0.95437952 -0.86854337 -0.97709003 -0.95061839 -0.96111339 -0.95103649
28 "LAYING" -0.94509612 -0.92606547 -0.94509612 -0.92606547 -0.95046795 -0.91463884 -0.89083613 -0.82170985 -0.92552256 -0.87558629 -0.91484995 -0.94395262
28 "LAYING" -0.90989201 -0.9102535 -0.90989201 -0.9102535 -0.90743306 -0.88715065 -0.83459516 -0.77775295 -0.87298038 -0.85208727 -0.89136756 -0.93625194
28 "LAYING" -0.88412083 -0.90976461 -0.88412083 -0.90976461 -0.88930059 -0.89757811 -0.8377423 -0.7972042 -0.8711905 -0.88188524 -0.89663285 -0.93135636
28 "LAYING" -0.89468627 -0.9153025 -0.89468627 -0.9153025 -0.91366177 -0.90752015 -0.88151455 -0.87739013 -0.90206814 -0.91901404 -0.90290942 -0.93558706
28 "LAYING" -0.92442485 -0.93583708 -0.92442485 -0.93583708 -0.93991979 -0.9294139 -0.88970185 -0.88899258 -0.91533123 -0.92810018 -0.92922721 -0.94896903
28 "LAYING" -0.95171129 -0.95386677 -0.95171129 -0.95386677 -0.96006185 -0.9459161 -0.92398433 -0.89356447 -0.94368074 -0.93001056 -0.94957658 -0.96272939
28 "LAYING" -0.78178024 -0.8170222 -0.78178024 -0.8170222 -0.93034033 -0.89410722 -0.67508682 -0.7924494 -0.93258005 -0.89904074 -0.82813226 -0.83825882
28 "LAYING" -0.87720679 -0.88131399 -0.87720679 -0.88131399 -0.95924134 -0.92168535 -0.83194074 -0.81871955 -0.95937331 -0.91506794 -0.90591406 -0.88629237
28 "LAYING" -0.95141328 -0.94366459 -0.95141328 -0.94366459 -0.95650355 -0.94855675 -0.92852709 -0.91472208 -0.96062496 -0.9554705 -0.93889966 -0.95436628
28 "LAYING" -0.95925931 -0.97190461 -0.95925931 -0.97190461 -0.96960152 -0.96667966 -0.95281084 -0.95421107 -0.97173383 -0.96144583 -0.96825342 -0.97771468
28 "LAYING" -0.93765905 -0.93983582 -0.93765905 -0.93983582 -0.95323449 -0.9315282 -0.92607067 -0.87820179 -0.95835716 -0.91434759 -0.93019336 -0.95459333
28 "LAYING" -0.94137669 -0.93266867 -0.94137669 -0.93266867 -0.9417493 -0.93919746 -0.9283881 -0.87590676 -0.94768072 -0.91802776 -0.92451133 -0.9473542
28 "LAYING" -0.96189636 -0.96513411 -0.96189636 -0.96513411 -0.96111368 -0.96592016 -0.9642347 -0.9653835 -0.97036256 -0.97107758 -0.96032309 -0.97275256
28 "LAYING" -0.96526667 -0.97442359 -0.96526667 -0.97442359 -0.97194839 -0.96938283 -0.96698021 -0.96303697 -0.97760193 -0.97785069 -0.97073057 -0.97992932
28 "LAYING" -0.97258589 -0.98059247 -0.97258589 -0.98059247 -0.98577728 -0.98963957 -0.97841334 -0.97041902 -0.98613051 -0.98490636 -0.98069639 -0.98245519
28 "LAYING" -0.98483729 -0.98821285 -0.98483729 -0.98821285 -0.990316 -0.98992534 -0.98376649 -0.97547851 -0.99005094 -0.98335467 -0.98848142 -0.9888041
28 "LAYING" -0.98220914 -0.98454141 -0.98220914 -0.98454141 -0.98524577 -0.98520279 -0.97684223 -0.97225021 -0.99031032 -0.98327594 -0.98731396 -0.98412419
28 "LAYING" -0.9821478 -0.98474312 -0.9821478 -0.98474312 -0.98398045 -0.9873943 -0.97873847 -0.98097154 -0.99167117 -0.9926524 -0.98696568 -0.98462004
28 "LAYING" -0.98614323 -0.99002703 -0.98614323 -0.99002703 -0.98699958 -0.99166293 -0.97909214 -0.98373174 -0.99188083 -0.99267466 -0.98889499 -0.99145495
28 "LAYING" -0.97943115 -0.97957168 -0.97943115 -0.97957168 -0.98809596 -0.99235852 -0.96811923 -0.97133968 -0.9919855 -0.99123733 -0.98234426 -0.97993343
28 "LAYING" -0.97504748 -0.97248636 -0.97504748 -0.97248636 -0.98994652 -0.99357854 -0.97271883 -0.96938008 -0.9915651 -0.99115228 -0.98184938 -0.97069123
28 "LAYING" -0.97967544 -0.97753047 -0.97967544 -0.97753047 -0.99009267 -0.99432173 -0.98040339 -0.98502459 -0.9932982 -0.9934566 -0.98563452 -0.97553553
28 "LAYING" -0.98415475 -0.98551438 -0.98415475 -0.98551438 -0.99024682 -0.99197603 -0.97738073 -0.98645471 -0.99459976 -0.99448098 -0.98789104 -0.98518217
28 "LAYING" -0.98021336 -0.98328666 -0.98021336 -0.98328666 -0.98929158 -0.98864314 -0.977504 -0.98637263 -0.99396285 -0.99509237 -0.9855811 -0.9833499
28 "LAYING" -0.98508446 -0.98341243 -0.98508446 -0.98341243 -0.98950101 -0.99119545 -0.98374381 -0.98306288 -0.99345124 -0.99336134 -0.98905779 -0.9816598
28 "LAYING" -0.99014137 -0.99004096 -0.99014137 -0.99004096 -0.99282231 -0.99570775 -0.98475613 -0.98680047 -0.99497697 -0.99417097 -0.99236768 -0.98903295
28 "LAYING" -0.98184505 -0.97857123 -0.98184505 -0.97857123 -0.98596283 -0.9729556 -0.97113812 -0.95417644 -0.9832246 -0.9645624 -0.97695092 -0.98193649
28 "LAYING" -0.98066513 -0.978278 -0.98066513 -0.978278 -0.98367519 -0.97369168 -0.97202678 -0.95365926 -0.98171925 -0.96506218 -0.97421821 -0.98359843
28 "LAYING" -0.98010676 -0.98488562 -0.98010676 -0.98488562 -0.988873 -0.99032376 -0.98116392 -0.98955284 -0.99399877 -0.99388711 -0.98531033 -0.98588769
28 "LAYING" -0.96003739 -0.95038441 -0.96003739 -0.95038441 -0.982711 -0.97895923 -0.96941871 -0.95898582 -0.98465892 -0.96837305 -0.96432626 -0.94987523
28 "LAYING" -0.32587869 -0.52722497 -0.32587869 -0.52722497 -0.44591412 -0.45459475 -0.14404819 -0.4318513 -0.6692876 -0.71618267 -0.49955761 -0.61652042
28 "LAYING" -0.28800634 -0.52576205 -0.28800634 -0.52576205 -0.40252322 -0.45134028 -0.25344507 -0.4061595 -0.62075162 -0.65856518 -0.51155268 -0.60708047
28 "LAYING" -0.22645834 -0.49222946 -0.22645834 -0.49222946 -0.32886036 -0.43375991 -0.36121916 -0.4547383 -0.58516466 -0.61469062 -0.51782837 -0.55665478
28 "LAYING" -0.24013963 -0.42189989 -0.24013963 -0.42189989 -0.3389154 -0.42126142 -0.41851532 -0.45448817 -0.59226775 -0.62085753 -0.3887282 -0.53087143
28 "LAYING" -0.26721388 -0.4248069 -0.26721388 -0.4248069 -0.35070825 -0.40707282 -0.42916945 -0.47994494 -0.57956795 -0.61017165 -0.3985985 -0.52895871
28 "LAYING" -0.28859701 -0.44569782 -0.28859701 -0.44569782 -0.35969164 -0.47389807 -0.43078368 -0.57285924 -0.57455782 -0.60065056 -0.40398391 -0.55629176
28 "LAYING" -0.26957624 -0.46798093 -0.26957624 -0.46798093 -0.37906623 -0.53003118 -0.42580128 -0.61211075 -0.59055646 -0.61663196 -0.46572192 -0.55135875
28 "LAYING" -0.27468097 -0.49181583 -0.27468097 -0.49181583 -0.39578795 -0.4646735 -0.41375978 -0.58574235 -0.58904507 -0.60837131 -0.47595221 -0.57940477
28 "LAYING" -0.31659913 -0.4886306 -0.31659913 -0.4886306 -0.40677939 -0.44895457 -0.449652 -0.54289916 -0.59921573 -0.61937776 -0.46399194 -0.58203972
28 "LAYING" -0.31668583 -0.44140541 -0.31668583 -0.44140541 -0.38942203 -0.42335412 -0.31305995 -0.44196219 -0.62871425 -0.63959996 -0.40787527 -0.54763023
28 "LAYING" -0.28340645 -0.42304159 -0.28340645 -0.42304159 -0.38331099 -0.38832345 -0.48063656 -0.59189647 -0.61719788 -0.57589918 -0.42187252 -0.51289188
28 "LAYING" -0.20172505 -0.42476937 -0.20172505 -0.42476937 -0.32405068 -0.37047904 -0.46012177 -0.55439572 -0.59727925 -0.59106308 -0.3916023 -0.5333397
28 "LAYING" -0.23802572 -0.48671655 -0.23802572 -0.48671655 -0.33889228 -0.45286645 -0.4085514 -0.54966351 -0.60431393 -0.66263055 -0.41500719 -0.61161108
28 "LAYING" -0.29960893 -0.51683437 -0.29960893 -0.51683437 -0.39459427 -0.50117452 -0.4095513 -0.58519801 -0.61268192 -0.62377227 -0.45757098 -0.62849407
28 "LAYING" -0.32340401 -0.46550637 -0.32340401 -0.46550637 -0.45454771 -0.416557 -0.089396398 -0.4793706 -0.6481479 -0.60368255 -0.4528694 -0.55517828
28 "LAYING" -0.28429886 -0.421028 -0.28429886 -0.421028 -0.38828626 -0.39910144 -0.22239426 -0.53597267 -0.62157294 -0.61057522 -0.34676837 -0.55730525
28 "LAYING" -0.20444717 -0.44508324 -0.20444717 -0.44508324 -0.31048524 -0.40066725 -0.34385156 -0.54105905 -0.60524917 -0.62634781 -0.40812787 -0.55289027
28 "LAYING" -0.19639318 -0.46715855 -0.19639318 -0.46715855 -0.29559956 -0.39779792 -0.39813686 -0.54965722 -0.60469662 -0.6341196 -0.42206889 -0.5767307
28 "LAYING" -0.22282505 -0.4709245 -0.22282505 -0.4709245 -0.34698562 -0.38537347 -0.41579946 -0.53911492 -0.60522704 -0.59195656 -0.4405928 -0.57053844
